so_item_id,sales_order_id,product_id,quantity,selling_price
SOITEM05051,SO01683,PROD129,76,726.96
SOITEM05052,SO01684,PROD029,50,419.03
SOITEM05053,SO01684,PROD122,113,1102.95
SOITEM05054,SO01684,PROD271,86,854.18
SOITEM05055,SO01685,PROD231,38,1048.32
SOITEM05056,SO01685,PROD095,108,200.83
SOITEM05057,SO01686,PROD463,94,606.23
SOITEM05058,SO01686,PROD336,36,1309.51
SOITEM05059,SO01686,PROD491,22,136.1
SOITEM05060,SO01686,PROD477,60,1211.96
SOITEM05061,SO01686,PROD018,26,671.51
SOITEM05062,SO01687,PROD226,30,551.23
SOITEM05063,SO01687,PROD369,94,751.92
SOITEM05064,SO01687,PROD487,146,541.19
SOITEM05065,SO01687,PROD222,70,444.32
SOITEM05066,SO01688,PROD466,143,1181.87
SOITEM05067,SO01688,PROD478,126,852.64
SOITEM05068,SO01689,PROD123,148,471.66
SOITEM05069,SO01689,PROD062,89,364.93
SOITEM05070,SO01690,PROD388,128,793.41
SOITEM05071,SO01690,PROD112,94,1586.71
SOITEM05072,SO01690,PROD088,130,1348.83
SOITEM05073,SO01691,PROD227,35,977.2
SOITEM05074,SO01692,PROD138,99,995.03
SOITEM05075,SO01692,PROD424,83,446.5
SOITEM05076,SO01692,PROD274,63,356.83
SOITEM05077,SO01693,PROD137,32,1053.76
SOITEM05078,SO01693,PROD267,148,693.98
SOITEM05079,SO01693,PROD433,123,938.56
SOITEM05080,SO01693,PROD490,53,1641.02
SOITEM05081,SO01694,PROD161,127,27.23
SOITEM05082,SO01694,PROD070,115,401.23
SOITEM05083,SO01695,PROD336,145,1309.51
SOITEM05084,SO01695,PROD442,86,1012.49
SOITEM05085,SO01695,PROD385,36,462.64
SOITEM05086,SO01695,PROD200,44,569.37
SOITEM05087,SO01696,PROD277,43,1103.6
SOITEM05088,SO01696,PROD417,120,1285.07
SOITEM05089,SO01696,PROD423,77,1272.27
SOITEM05090,SO01696,PROD205,46,383.51
SOITEM05091,SO01697,PROD318,40,738.15
SOITEM05092,SO01697,PROD436,136,618.73
SOITEM05093,SO01697,PROD062,25,364.93
SOITEM05094,SO01697,PROD201,32,258.6
SOITEM05095,SO01697,PROD063,32,1079.94
SOITEM05096,SO01697,PROD022,30,225.56
SOITEM05097,SO01698,PROD365,132,732.48
SOITEM05098,SO01698,PROD459,144,671.8
SOITEM05099,SO01699,PROD244,17,128.7
SOITEM05100,SO01699,PROD154,100,1628.8
SOITEM05101,SO01699,PROD262,39,87.94
SOITEM05102,SO01700,PROD002,16,1680.23
SOITEM05103,SO01700,PROD066,132,147.63
SOITEM05104,SO01701,PROD486,25,81.21
SOITEM05105,SO01701,PROD029,111,419.03
SOITEM05106,SO01702,PROD067,21,1491.41
SOITEM05107,SO01702,PROD297,18,213.96
SOITEM05108,SO01702,PROD162,120,28.52
SOITEM05109,SO01702,PROD264,127,576.49
SOITEM05110,SO01702,PROD484,33,1421.85
SOITEM05111,SO01703,PROD251,70,1241.42
SOITEM05112,SO01703,PROD445,21,910.8
SOITEM05113,SO01703,PROD383,108,541.16
SOITEM05114,SO01704,PROD137,145,1053.76
SOITEM05115,SO01704,PROD281,139,882.78
SOITEM05116,SO01704,PROD174,143,60.34
SOITEM05117,SO01705,PROD341,78,1669.85
SOITEM05118,SO01705,PROD070,92,401.23
SOITEM05119,SO01706,PROD260,79,685.07
SOITEM05120,SO01706,PROD262,95,87.94
SOITEM05121,SO01706,PROD207,61,764.66
SOITEM05122,SO01707,PROD055,111,615.27
SOITEM05123,SO01707,PROD089,89,708.42
SOITEM05124,SO01708,PROD486,118,81.21
SOITEM05125,SO01708,PROD494,65,806.62
SOITEM05126,SO01709,PROD162,74,28.52
SOITEM05127,SO01709,PROD430,28,1060.12
SOITEM05128,SO01710,PROD466,27,1181.87
SOITEM05129,SO01710,PROD094,25,248.06
SOITEM05130,SO01711,PROD284,137,1138.02
SOITEM05131,SO01711,PROD212,99,427.61
SOITEM05132,SO01712,PROD153,92,1158.97
SOITEM05133,SO01712,PROD167,111,1146.21
SOITEM05134,SO01712,PROD494,130,806.62
SOITEM05135,SO01712,PROD492,129,1562.48
SOITEM05136,SO01712,PROD270,21,155.77
SOITEM05137,SO01713,PROD429,146,101.2
SOITEM05138,SO01713,PROD384,51,1361.99
SOITEM05139,SO01714,PROD091,82,836.23
SOITEM05140,SO01715,PROD272,126,659.27
SOITEM05141,SO01715,PROD448,7,1205.41
SOITEM05142,SO01715,PROD267,9,693.98
SOITEM05143,SO01716,PROD108,50,38.13
SOITEM05144,SO01716,PROD202,88,976.76
SOITEM05145,SO01716,PROD094,141,248.06
SOITEM05146,SO01716,PROD244,108,128.7
SOITEM05147,SO01716,PROD472,35,887.42
SOITEM05148,SO01717,PROD132,145,1113.2
SOITEM05149,SO01717,PROD006,74,1039.67
SOITEM05150,SO01718,PROD133,84,593.57
SOITEM05151,SO01718,PROD080,124,923.6
SOITEM05152,SO01718,PROD212,34,427.61
SOITEM05153,SO01718,PROD059,48,745.03
SOITEM05154,SO01718,PROD178,22,251.85
SOITEM05155,SO01718,PROD324,101,366.94
SOITEM05156,SO01719,PROD323,66,536.07
SOITEM05157,SO01719,PROD099,52,370.78
SOITEM05158,SO01720,PROD444,62,692.28
SOITEM05159,SO01720,PROD331,116,825.64
SOITEM05160,SO01720,PROD347,146,89.12
SOITEM05161,SO01720,PROD314,93,1602.76
SOITEM05162,SO01721,PROD146,143,561.24
SOITEM05163,SO01722,PROD326,96,68.46
SOITEM05164,SO01722,PROD431,45,448.84
SOITEM05165,SO01723,PROD130,115,466.72
SOITEM05166,SO01723,PROD349,65,1436.79
SOITEM05167,SO01723,PROD192,147,1361.16
SOITEM05168,SO01724,PROD201,120,258.6
SOITEM05169,SO01724,PROD032,78,445.25
SOITEM05170,SO01725,PROD497,138,982.67
SOITEM05171,SO01725,PROD313,36,1083.11
SOITEM05172,SO01726,PROD100,114,653.66
SOITEM05173,SO01726,PROD406,18,455.97
SOITEM05174,SO01726,PROD312,84,448.06
SOITEM05175,SO01727,PROD004,79,1203.62
SOITEM05176,SO01728,PROD493,100,314.62
SOITEM05177,SO01728,PROD285,137,653.85
SOITEM05178,SO01728,PROD134,58,332.59
SOITEM05179,SO01728,PROD202,56,976.76
SOITEM05180,SO01729,PROD048,97,100.51
SOITEM05181,SO01729,PROD230,54,678.56
SOITEM05182,SO01729,PROD474,134,828.38
SOITEM05183,SO01729,PROD222,74,444.32
SOITEM05184,SO01729,PROD281,74,882.78
SOITEM05185,SO01729,PROD401,10,127.69
SOITEM05186,SO01729,PROD365,138,732.48
SOITEM05187,SO01730,PROD498,125,1441.23
SOITEM05188,SO01730,PROD076,120,182.76
SOITEM05189,SO01731,PROD255,23,91.9
SOITEM05190,SO01731,PROD500,81,790.4
SOITEM05191,SO01731,PROD235,5,1700.42
SOITEM05192,SO01731,PROD382,11,439.42
SOITEM05193,SO01731,PROD496,77,782.95
SOITEM05194,SO01732,PROD271,143,854.18
SOITEM05195,SO01732,PROD255,30,91.9
SOITEM05196,SO01733,PROD261,139,1709.04
SOITEM05197,SO01734,PROD139,98,241.64
SOITEM05198,SO01735,PROD461,13,210.86
SOITEM05199,SO01735,PROD085,28,816.42
SOITEM05200,SO01736,PROD087,88,382.43
SOITEM05201,SO01736,PROD397,69,72.85
SOITEM05202,SO01736,PROD352,148,1269.95
SOITEM05203,SO01737,PROD375,40,1156.42
SOITEM05204,SO01737,PROD483,33,672.5
SOITEM05205,SO01737,PROD469,98,1205.87
SOITEM05206,SO01737,PROD042,84,239.5
SOITEM05207,SO01738,PROD288,126,1233.87
SOITEM05208,SO01738,PROD055,150,615.27
SOITEM05209,SO01739,PROD216,16,202.05
SOITEM05210,SO01739,PROD465,30,945.03
SOITEM05211,SO01739,PROD304,124,340.83
SOITEM05212,SO01740,PROD330,89,717.97
SOITEM05213,SO01740,PROD027,63,523.24
SOITEM05214,SO01741,PROD064,65,1297.35
SOITEM05215,SO01741,PROD307,102,224.9
SOITEM05216,SO01741,PROD325,63,1272.26
SOITEM05217,SO01742,PROD413,109,887.22
SOITEM05218,SO01742,PROD404,91,314.33
SOITEM05219,SO01743,PROD462,60,334.33
SOITEM05220,SO01743,PROD463,109,606.23
SOITEM05221,SO01744,PROD366,19,1065.87
SOITEM05222,SO01744,PROD358,93,769.81
SOITEM05223,SO01745,PROD302,47,268.83
SOITEM05224,SO01745,PROD021,106,642.17
SOITEM05225,SO01745,PROD401,126,127.69
SOITEM05226,SO01746,PROD402,75,456.95
SOITEM05227,SO01746,PROD429,7,101.2
SOITEM05228,SO01747,PROD030,68,144.7
SOITEM05229,SO01747,PROD260,11,685.07
SOITEM05230,SO01748,PROD025,122,389.26
SOITEM05231,SO01748,PROD008,70,1090.21
SOITEM05232,SO01748,PROD381,20,179.0
SOITEM05233,SO01748,PROD250,125,976.03
SOITEM05234,SO01749,PROD389,71,939.57
SOITEM05235,SO01749,PROD196,43,967.84
SOITEM05236,SO01749,PROD139,85,241.64
SOITEM05237,SO01750,PROD127,141,160.45
SOITEM05238,SO01750,PROD130,133,466.72
SOITEM05239,SO01751,PROD280,6,1166.65
SOITEM05240,SO01751,PROD031,37,1253.99
SOITEM05241,SO01752,PROD217,97,487.55
SOITEM05242,SO01752,PROD141,56,1138.72
SOITEM05243,SO01752,PROD200,22,569.37
SOITEM05244,SO01753,PROD456,112,653.87
SOITEM05245,SO01753,PROD316,39,756.92
SOITEM05246,SO01753,PROD174,126,60.34
SOITEM05247,SO01753,PROD290,72,150.88
SOITEM05248,SO01754,PROD483,36,672.5
SOITEM05249,SO01755,PROD124,78,658.32
SOITEM05250,SO01756,PROD124,92,658.32
SOITEM05251,SO01756,PROD237,52,1026.87
SOITEM05252,SO01757,PROD192,63,1361.16
SOITEM05253,SO01757,PROD245,21,932.89
SOITEM05254,SO01757,PROD183,102,1162.93
SOITEM05255,SO01758,PROD135,64,939.41
SOITEM05256,SO01758,PROD195,65,740.95
SOITEM05257,SO01758,PROD283,37,922.05
SOITEM05258,SO01759,PROD492,76,1562.48
SOITEM05259,SO01759,PROD112,139,1586.71
SOITEM05260,SO01759,PROD319,31,70.29
SOITEM05261,SO01759,PROD257,35,314.51
SOITEM05262,SO01760,PROD061,128,862.09
SOITEM05263,SO01760,PROD090,83,604.66
SOITEM05264,SO01760,PROD410,137,97.05
SOITEM05265,SO01760,PROD167,35,1146.21
SOITEM05266,SO01761,PROD158,18,1327.01
SOITEM05267,SO01761,PROD222,101,444.32
SOITEM05268,SO01762,PROD321,6,1229.41
SOITEM05269,SO01762,PROD269,139,952.08
SOITEM05270,SO01763,PROD397,68,72.85
SOITEM05271,SO01763,PROD201,106,258.6
SOITEM05272,SO01763,PROD002,18,1680.23
SOITEM05273,SO01764,PROD382,59,439.42
SOITEM05274,SO01764,PROD133,91,593.57
SOITEM05275,SO01764,PROD296,6,1262.57
SOITEM05276,SO01764,PROD393,107,663.76
SOITEM05277,SO01765,PROD482,135,261.56
SOITEM05278,SO01765,PROD105,39,454.18
SOITEM05279,SO01766,PROD123,91,471.66
SOITEM05280,SO01766,PROD154,120,1628.8
SOITEM05281,SO01766,PROD287,112,206.98
SOITEM05282,SO01766,PROD397,147,72.85
SOITEM05283,SO01766,PROD221,33,494.14
SOITEM05284,SO01767,PROD084,5,1195.1
SOITEM05285,SO01767,PROD133,30,593.57
SOITEM05286,SO01768,PROD043,87,627.93
SOITEM05287,SO01768,PROD164,83,111.31
SOITEM05288,SO01768,PROD314,58,1602.76
SOITEM05289,SO01769,PROD209,7,857.85
SOITEM05290,SO01769,PROD251,6,1241.42
SOITEM05291,SO01769,PROD129,78,726.96
SOITEM05292,SO01770,PROD281,77,882.78
SOITEM05293,SO01770,PROD052,22,594.73
SOITEM05294,SO01770,PROD445,34,910.8
SOITEM05295,SO01771,PROD475,62,622.41
SOITEM05296,SO01771,PROD431,112,448.84
SOITEM05297,SO01772,PROD442,72,1012.49
SOITEM05298,SO01772,PROD119,15,106.06
SOITEM05299,SO01773,PROD019,123,158.03
SOITEM05300,SO01773,PROD024,52,649.2
SOITEM05301,SO01773,PROD179,64,587.83
SOITEM05302,SO01774,PROD500,34,790.4
SOITEM05303,SO01774,PROD290,134,150.88
SOITEM05304,SO01775,PROD249,111,713.13
SOITEM05305,SO01775,PROD061,145,862.09
SOITEM05306,SO01775,PROD215,21,846.19
SOITEM05307,SO01775,PROD071,124,915.07
SOITEM05308,SO01775,PROD307,90,224.9
SOITEM05309,SO01776,PROD151,38,179.05
SOITEM05310,SO01776,PROD419,68,462.74
SOITEM05311,SO01777,PROD051,60,643.38
SOITEM05312,SO01777,PROD162,48,28.52
SOITEM05313,SO01777,PROD208,82,1030.06
SOITEM05314,SO01777,PROD026,131,693.39
SOITEM05315,SO01777,PROD073,83,800.29
SOITEM05316,SO01778,PROD497,150,982.67
SOITEM05317,SO01779,PROD180,23,941.04
SOITEM05318,SO01779,PROD182,63,345.97
SOITEM05319,SO01779,PROD378,124,153.55
SOITEM05320,SO01780,PROD414,122,1110.59
SOITEM05321,SO01780,PROD378,143,153.55
SOITEM05322,SO01780,PROD298,9,301.61
SOITEM05323,SO01780,PROD232,148,224.33
SOITEM05324,SO01781,PROD235,62,1700.42
SOITEM05325,SO01781,PROD263,60,963.97
SOITEM05326,SO01781,PROD215,116,846.19
SOITEM05327,SO01781,PROD458,61,671.32
SOITEM05328,SO01781,PROD242,82,651.23
SOITEM05329,SO01781,PROD317,89,1115.3
SOITEM05330,SO01781,PROD333,130,559.55
SOITEM05331,SO01781,PROD401,52,127.69
SOITEM05332,SO01782,PROD084,20,1195.1
SOITEM05333,SO01782,PROD063,82,1079.94
SOITEM05334,SO01783,PROD426,71,546.15
SOITEM05335,SO01783,PROD420,111,932.93
SOITEM05336,SO01784,PROD435,63,1222.59
SOITEM05337,SO01785,PROD102,78,1028.11
SOITEM05338,SO01786,PROD345,39,782.66
SOITEM05339,SO01786,PROD355,76,437.91
SOITEM05340,SO01787,PROD466,76,1181.87
SOITEM05341,SO01788,PROD471,147,434.22
SOITEM05342,SO01789,PROD128,23,405.49
SOITEM05343,SO01789,PROD333,110,559.55
SOITEM05344,SO01789,PROD004,75,1203.62
SOITEM05345,SO01790,PROD117,107,276.44
SOITEM05346,SO01790,PROD315,38,477.79
SOITEM05347,SO01790,PROD358,34,769.81
SOITEM05348,SO01790,PROD240,33,1692.13
SOITEM05349,SO01791,PROD314,14,1602.76
SOITEM05350,SO01792,PROD041,82,1345.28
SOITEM05351,SO01792,PROD056,136,904.05
SOITEM05352,SO01793,PROD058,42,1345.87
SOITEM05353,SO01793,PROD087,69,382.43
SOITEM05354,SO01793,PROD001,78,1065.76
SOITEM05355,SO01793,PROD193,21,424.1
SOITEM05356,SO01794,PROD343,25,580.3
SOITEM05357,SO01794,PROD463,92,606.23
SOITEM05358,SO01794,PROD214,9,759.99
SOITEM05359,SO01794,PROD400,99,733.96
SOITEM05360,SO01794,PROD215,131,846.19
SOITEM05361,SO01794,PROD375,89,1156.42
SOITEM05362,SO01794,PROD150,103,1019.28
SOITEM05363,SO01795,PROD118,69,405.84
SOITEM05364,SO01796,PROD308,29,698.97
SOITEM05365,SO01796,PROD114,71,272.02
SOITEM05366,SO01796,PROD432,64,690.84
SOITEM05367,SO01797,PROD080,107,923.6
SOITEM05368,SO01797,PROD399,67,194.51
SOITEM05369,SO01797,PROD081,75,746.49
SOITEM05370,SO01797,PROD107,127,760.64
SOITEM05371,SO01797,PROD188,47,575.31
SOITEM05372,SO01798,PROD139,118,241.64
SOITEM05373,SO01798,PROD429,31,101.2
SOITEM05374,SO01799,PROD049,47,1093.93
SOITEM05375,SO01799,PROD216,118,202.05
SOITEM05376,SO01799,PROD163,118,1343.1
SOITEM05377,SO01799,PROD457,55,1199.55
SOITEM05378,SO01800,PROD130,7,466.72
SOITEM05379,SO01800,PROD450,64,699.65
SOITEM05380,SO01801,PROD454,95,72.36
SOITEM05381,SO01801,PROD353,78,506.01
SOITEM05382,SO01801,PROD085,7,816.42
SOITEM05383,SO01802,PROD474,98,828.38
SOITEM05384,SO01802,PROD233,21,1163.32
SOITEM05385,SO01802,PROD217,130,487.55
SOITEM05386,SO01803,PROD161,45,27.23
SOITEM05387,SO01803,PROD387,33,980.89
SOITEM05388,SO01803,PROD113,38,216.05
SOITEM05389,SO01804,PROD171,32,1035.14
SOITEM05390,SO01804,PROD223,71,230.59
SOITEM05391,SO01804,PROD150,55,1019.28
SOITEM05392,SO01804,PROD133,6,593.57
SOITEM05393,SO01805,PROD001,148,1065.76
SOITEM05394,SO01805,PROD112,51,1586.71
SOITEM05395,SO01806,PROD300,40,731.42
SOITEM05396,SO01806,PROD085,134,816.42
SOITEM05397,SO01807,PROD140,99,949.14
SOITEM05398,SO01807,PROD494,103,806.62
SOITEM05399,SO01807,PROD154,113,1628.8
SOITEM05400,SO01808,PROD219,78,610.84
SOITEM05401,SO01808,PROD293,74,921.24
SOITEM05402,SO01808,PROD161,9,27.23
SOITEM05403,SO01808,PROD282,105,267.32
SOITEM05404,SO01808,PROD028,109,1322.93
SOITEM05405,SO01809,PROD436,22,618.73
SOITEM05406,SO01809,PROD189,89,383.37
SOITEM05407,SO01810,PROD356,8,85.93
SOITEM05408,SO01810,PROD119,40,106.06
SOITEM05409,SO01810,PROD026,139,693.39
SOITEM05410,SO01811,PROD337,37,1315.07
SOITEM05411,SO01812,PROD168,15,852.73
SOITEM05412,SO01812,PROD387,126,980.89
SOITEM05413,SO01812,PROD449,84,1451.26
SOITEM05414,SO01813,PROD348,144,788.76
SOITEM05415,SO01813,PROD264,10,576.49
SOITEM05416,SO01813,PROD073,55,800.29
SOITEM05417,SO01814,PROD141,12,1138.72
SOITEM05418,SO01814,PROD138,18,995.03
SOITEM05419,SO01815,PROD272,128,659.27
SOITEM05420,SO01816,PROD222,101,444.32
SOITEM05421,SO01816,PROD426,82,546.15
SOITEM05422,SO01816,PROD132,82,1113.2
SOITEM05423,SO01817,PROD422,109,1631.47
SOITEM05424,SO01817,PROD207,138,764.66
SOITEM05425,SO01818,PROD289,121,686.66
SOITEM05426,SO01818,PROD250,64,976.03
SOITEM05427,SO01818,PROD299,80,529.69
SOITEM05428,SO01818,PROD415,133,291.45
SOITEM05429,SO01819,PROD496,126,782.95
SOITEM05430,SO01819,PROD455,37,1079.54
SOITEM05431,SO01819,PROD097,37,1356.93
SOITEM05432,SO01819,PROD437,56,1348.75
SOITEM05433,SO01819,PROD185,26,78.88
SOITEM05434,SO01820,PROD185,122,78.88
SOITEM05435,SO01820,PROD353,78,506.01
SOITEM05436,SO01821,PROD272,14,659.27
SOITEM05437,SO01821,PROD062,24,364.93
SOITEM05438,SO01821,PROD013,99,1004.23
SOITEM05439,SO01822,PROD092,127,392.62
SOITEM05440,SO01822,PROD134,150,332.59
SOITEM05441,SO01822,PROD191,143,1024.15
SOITEM05442,SO01822,PROD252,73,1563.98
SOITEM05443,SO01822,PROD121,135,953.07
SOITEM05444,SO01823,PROD411,62,1278.66
SOITEM05445,SO01823,PROD003,48,470.16
SOITEM05446,SO01823,PROD414,137,1110.59
SOITEM05447,SO01824,PROD486,103,81.21
SOITEM05448,SO01824,PROD268,22,1114.89
SOITEM05449,SO01825,PROD077,39,862.64
SOITEM05450,SO01825,PROD340,100,1164.05
SOITEM05451,SO01826,PROD189,97,383.37
SOITEM05452,SO01827,PROD095,39,200.83
SOITEM05453,SO01827,PROD125,107,791.95
SOITEM05454,SO01827,PROD360,14,17.56
SOITEM05455,SO01828,PROD074,140,1276.05
SOITEM05456,SO01828,PROD202,138,976.76
SOITEM05457,SO01828,PROD320,57,1145.37
SOITEM05458,SO01829,PROD423,25,1272.27
SOITEM05459,SO01830,PROD283,14,922.05
SOITEM05460,SO01830,PROD097,112,1356.93
SOITEM05461,SO01830,PROD335,25,545.76
SOITEM05462,SO01830,PROD318,137,738.15
SOITEM05463,SO01831,PROD361,117,1008.28
SOITEM05464,SO01831,PROD248,135,913.36
SOITEM05465,SO01831,PROD074,94,1276.05
SOITEM05466,SO01832,PROD480,58,967.75
SOITEM05467,SO01833,PROD150,73,1019.28
SOITEM05468,SO01833,PROD246,105,1511.76
SOITEM05469,SO01833,PROD358,125,769.81
SOITEM05470,SO01833,PROD227,64,977.2
SOITEM05471,SO01833,PROD041,57,1345.28
SOITEM05472,SO01834,PROD079,67,1070.31
SOITEM05473,SO01834,PROD063,118,1079.94
SOITEM05474,SO01835,PROD249,34,713.13
SOITEM05475,SO01835,PROD135,116,939.41
SOITEM05476,SO01835,PROD006,78,1039.67
SOITEM05477,SO01835,PROD466,127,1181.87
SOITEM05478,SO01835,PROD477,73,1211.96
SOITEM05479,SO01835,PROD411,66,1278.66
SOITEM05480,SO01835,PROD100,71,653.66
SOITEM05481,SO01836,PROD386,119,559.89
SOITEM05482,SO01836,PROD185,114,78.88
SOITEM05483,SO01837,PROD192,29,1361.16
SOITEM05484,SO01837,PROD463,135,606.23
SOITEM05485,SO01837,PROD032,107,445.25
SOITEM05486,SO01837,PROD073,71,800.29
SOITEM05487,SO01838,PROD045,82,157.89
SOITEM05488,SO01838,PROD295,34,226.63
SOITEM05489,SO01839,PROD496,11,782.95
SOITEM05490,SO01839,PROD126,145,374.01
SOITEM05491,SO01839,PROD262,94,87.94
SOITEM05492,SO01839,PROD210,82,1031.08
SOITEM05493,SO01839,PROD046,7,646.5
SOITEM05494,SO01839,PROD283,62,922.05
SOITEM05495,SO01840,PROD114,99,272.02
SOITEM05496,SO01841,PROD185,51,78.88
SOITEM05497,SO01841,PROD101,7,579.34
SOITEM05498,SO01841,PROD306,88,456.87
SOITEM05499,SO01841,PROD230,110,678.56
SOITEM05500,SO01842,PROD386,80,559.89
SOITEM05501,SO01842,PROD492,40,1562.48
SOITEM05502,SO01843,PROD291,111,348.49
SOITEM05503,SO01843,PROD252,123,1563.98
SOITEM05504,SO01843,PROD415,17,291.45
SOITEM05505,SO01843,PROD127,119,160.45
SOITEM05506,SO01844,PROD200,10,569.37
SOITEM05507,SO01844,PROD362,30,1010.26
SOITEM05508,SO01844,PROD413,26,887.22
SOITEM05509,SO01845,PROD070,45,401.23
SOITEM05510,SO01845,PROD084,68,1195.1
SOITEM05511,SO01845,PROD109,95,294.07
SOITEM05512,SO01846,PROD253,71,874.11
SOITEM05513,SO01846,PROD370,86,305.22
SOITEM05514,SO01846,PROD468,58,568.43
SOITEM05515,SO01847,PROD020,104,710.42
SOITEM05516,SO01847,PROD405,126,53.91
SOITEM05517,SO01847,PROD071,84,915.07
SOITEM05518,SO01848,PROD435,61,1222.59
SOITEM05519,SO01848,PROD203,135,294.21
SOITEM05520,SO01849,PROD471,52,434.22
SOITEM05521,SO01850,PROD326,41,68.46
SOITEM05522,SO01850,PROD250,76,976.03
SOITEM05523,SO01851,PROD293,17,921.24
SOITEM05524,SO01851,PROD219,102,610.84
SOITEM05525,SO01851,PROD371,18,548.86
SOITEM05526,SO01851,PROD378,122,153.55
SOITEM05527,SO01852,PROD180,12,941.04
SOITEM05528,SO01852,PROD488,122,817.03
SOITEM05529,SO01852,PROD049,22,1093.93
SOITEM05530,SO01852,PROD181,20,994.75
SOITEM05531,SO01853,PROD388,99,793.41
SOITEM05532,SO01854,PROD362,98,1010.26
SOITEM05533,SO01854,PROD339,56,804.84
SOITEM05534,SO01854,PROD273,44,145.43
SOITEM05535,SO01854,PROD186,20,360.48
SOITEM05536,SO01854,PROD375,48,1156.42
SOITEM05537,SO01854,PROD033,147,811.2
SOITEM05538,SO01854,PROD397,63,72.85
SOITEM05539,SO01855,PROD334,7,920.42
SOITEM05540,SO01855,PROD141,25,1138.72
SOITEM05541,SO01855,PROD328,86,1354.07
SOITEM05542,SO01855,PROD310,48,1114.33
SOITEM05543,SO01855,PROD170,141,1202.0
SOITEM05544,SO01856,PROD429,36,101.2
SOITEM05545,SO01856,PROD270,85,155.77
SOITEM05546,SO01856,PROD472,119,887.42
SOITEM05547,SO01856,PROD210,121,1031.08
SOITEM05548,SO01857,PROD095,108,200.83
SOITEM05549,SO01857,PROD138,107,995.03
SOITEM05550,SO01858,PROD471,115,434.22
SOITEM05551,SO01858,PROD302,56,268.83
SOITEM05552,SO01859,PROD211,7,1148.88
SOITEM05553,SO01859,PROD261,31,1709.04
SOITEM05554,SO01860,PROD370,18,305.22
SOITEM05555,SO01860,PROD314,13,1602.76
SOITEM05556,SO01860,PROD099,86,370.78
SOITEM05557,SO01860,PROD426,84,546.15
SOITEM05558,SO01861,PROD148,74,35.33
SOITEM05559,SO01862,PROD431,54,448.84
SOITEM05560,SO01862,PROD277,44,1103.6
SOITEM05561,SO01862,PROD047,91,117.41
SOITEM05562,SO01862,PROD460,98,139.11
SOITEM05563,SO01862,PROD264,26,576.49
SOITEM05564,SO01862,PROD457,45,1199.55
SOITEM05565,SO01863,PROD248,51,913.36
SOITEM05566,SO01863,PROD332,117,138.49
SOITEM05567,SO01863,PROD275,45,491.51
SOITEM05568,SO01864,PROD123,10,471.66
SOITEM05569,SO01864,PROD223,147,230.59
SOITEM05570,SO01864,PROD316,105,756.92
SOITEM05571,SO01865,PROD206,23,1118.26
SOITEM05572,SO01865,PROD118,110,405.84
SOITEM05573,SO01866,PROD093,20,787.77
SOITEM05574,SO01866,PROD141,80,1138.72
SOITEM05575,SO01867,PROD461,111,210.86
SOITEM05576,SO01867,PROD050,6,1340.67
SOITEM05577,SO01867,PROD455,129,1079.54
SOITEM05578,SO01867,PROD246,34,1511.76
SOITEM05579,SO01868,PROD432,60,690.84
SOITEM05580,SO01868,PROD320,138,1145.37
SOITEM05581,SO01869,PROD421,43,1053.38
SOITEM05582,SO01869,PROD016,16,1166.68
SOITEM05583,SO01869,PROD140,144,949.14
SOITEM05584,SO01869,PROD422,113,1631.47
SOITEM05585,SO01869,PROD474,108,828.38
SOITEM05586,SO01870,PROD097,8,1356.93
SOITEM05587,SO01870,PROD187,24,1251.4
SOITEM05588,SO01870,PROD358,43,769.81
SOITEM05589,SO01870,PROD304,38,340.83
SOITEM05590,SO01870,PROD352,104,1269.95
SOITEM05591,SO01870,PROD138,82,995.03
SOITEM05592,SO01870,PROD128,35,405.49
SOITEM05593,SO01871,PROD417,36,1285.07
SOITEM05594,SO01871,PROD102,134,1028.11
SOITEM05595,SO01872,PROD491,93,136.1
SOITEM05596,SO01872,PROD332,15,138.49
SOITEM05597,SO01873,PROD034,40,710.46
SOITEM05598,SO01873,PROD387,100,980.89
SOITEM05599,SO01873,PROD209,61,857.85
SOITEM05600,SO01874,PROD362,138,1010.26
SOITEM05601,SO01874,PROD400,80,733.96
SOITEM05602,SO01874,PROD454,9,72.36
SOITEM05603,SO01875,PROD102,72,1028.11
SOITEM05604,SO01875,PROD272,25,659.27
SOITEM05605,SO01875,PROD125,109,791.95
SOITEM05606,SO01876,PROD332,39,138.49
SOITEM05607,SO01876,PROD387,135,980.89
SOITEM05608,SO01877,PROD292,58,346.04
SOITEM05609,SO01877,PROD058,39,1345.87
SOITEM05610,SO01877,PROD486,43,81.21
SOITEM05611,SO01877,PROD101,127,579.34
SOITEM05612,SO01878,PROD491,51,136.1
SOITEM05613,SO01879,PROD410,14,97.05
SOITEM05614,SO01879,PROD168,104,852.73
SOITEM05615,SO01879,PROD257,71,314.51
SOITEM05616,SO01880,PROD191,89,1024.15
SOITEM05617,SO01881,PROD260,108,685.07
SOITEM05618,SO01881,PROD218,65,1120.53
SOITEM05619,SO01882,PROD261,7,1709.04
SOITEM05620,SO01882,PROD126,120,374.01
SOITEM05621,SO01882,PROD411,105,1278.66
SOITEM05622,SO01882,PROD435,12,1222.59
SOITEM05623,SO01883,PROD429,126,101.2
SOITEM05624,SO01883,PROD162,64,28.52
SOITEM05625,SO01883,PROD012,32,1613.13
