customer_id,company_id,name,country,city,industry
CUST00739,COMP008,Kinetix Motors #739,United States,Detroit,Medical
CUST00740,COMP002,Synergy Mobility Group #740,India,Bengaluru,Automotive
CUST00741,COMP004,Paramount Logistics #741,Japan,Osaka,Medical
CUST00742,COMP004,Paramount Robotics #742,Germany,Munich,Automotive
CUST00743,COMP008,Omni Logistics #743,Japan,Nagoya,Automotive
CUST00744,COMP006,Synergy Medical Corp #744,Taiwan,Taipei,Consumer Goods
CUST00745,COMP009,Genesis Assembly Inc #745,Japan,Osaka,Automotive
CUST00746,COMP005,Global Energy Corp #746,South Korea,Incheon,Automotive
CUST00747,COMP007,Pinnacle Systems #747,Taiwan,Taipei,Industrial
CUST00748,COMP003,Pinnacle Systems #748,Canada,Hamilton,Consumer Goods
CUST00749,COMP009,Sterling Robotics #749,Japan,Nagoya,Consumer Goods
CUST00750,COMP002,Titanium Mobility Group #750,Canada,Hamilton,Medical
CUST00751,COMP006,Sterling Systems #751,South Korea,Seoul,Electronics
CUST00752,COMP004,Vanguard Automation Ltd #752,China,Suzhou,Medical
CUST00753,COMP005,Core Systems #753,Japan,Nagoya,Electronics
CUST00754,COMP002,Future Engineering #754,South Korea,Incheon,Industrial
CUST00755,COMP001,Vertex Mobility Group #755,United States,Dallas,Consumer Goods
CUST00756,COMP009,Horizon Systems #756,Germany,Stuttgart,Automotive
CUST00757,COMP007,Global Energy Corp #757,Germany,Dortmund,Electronics
CUST00758,COMP005,Integrated Logistics #758,Germany,Dortmund,Medical
CUST00759,COMP006,Integrated Robotics #759,Taiwan,Taipei,Automotive
CUST00760,COMP009,Beacon Systems #760,India,Bengaluru,Consumer Goods
CUST00761,COMP008,Beacon Automation Ltd #761,United Kingdom,Birmingham,Industrial
CUST00762,COMP006,Synergy Solutions #762,India,Pune,Automotive
CUST00763,COMP006,Dynamic Logistics #763,China,Suzhou,Consumer Goods
CUST00764,COMP009,Horizon Automation Ltd #764,Japan,Tokyo,Industrial
CUST00765,COMP006,Integrated Energy Corp #765,India,Pune,Electronics
CUST00766,COMP001,Dynamic Robotics #766,Japan,Nagoya,Automotive
CUST00767,COMP009,Horizon Robotics #767,United States,Dallas,Automotive
CUST00768,COMP001,Genesis Robotics #768,Taiwan,Taipei,Medical
CUST00769,COMP010,Core Systems #769,India,Pune,Consumer Goods
CUST00770,COMP004,Future Logistics #770,United States,Dallas,Medical
CUST00771,COMP008,Omni Assembly Inc #771,China,Suzhou,Industrial
CUST00772,COMP001,Global Mobility Group #772,United States,Detroit,Medical
CUST00773,COMP006,Vertex Medical Corp #773,Vietnam,Hai Phong,Consumer Goods
CUST00774,COMP010,Vertex Automation Ltd #774,China,Ningbo,Industrial
CUST00775,COMP001,Beacon Systems #775,United States,Detroit,Medical
CUST00776,COMP008,Pinnacle Motors #776,Vietnam,Hai Phong,Automotive
CUST00777,COMP008,Vanguard Medical Corp #777,Germany,Stuttgart,Automotive
CUST00778,COMP006,Omni Motors #778,Mexico,Querétaro,Medical
CUST00779,COMP006,Future Mobility Group #779,South Korea,Seoul,Industrial
CUST00780,COMP010,Integrated Medical Corp #780,Canada,Hamilton,Industrial
CUST00781,COMP009,Future Robotics #781,Japan,Tokyo,Automotive
CUST00782,COMP009,Paramount Mobility Group #782,China,Ningbo,Medical
CUST00783,COMP006,Integrated Robotics #783,Japan,Osaka,Industrial
CUST00784,COMP008,Beacon Systems #784,Germany,Munich,Medical
CUST00785,COMP009,Core Energy Corp #785,Germany,Stuttgart,Automotive
CUST00786,COMP008,Core Assembly Inc #786,Canada,Hamilton,Electronics
CUST00787,COMP003,Horizon Systems #787,India,Pune,Medical
CUST00788,COMP001,Future Motors #788,South Korea,Seoul,Consumer Goods
CUST00789,COMP002,Matrix Mobility Group #789,China,Ningbo,Electronics
CUST00790,COMP004,Omni Medical Corp #790,Taiwan,Taipei,Consumer Goods
CUST00791,COMP009,Pinnacle Systems #791,India,Bengaluru,Consumer Goods
CUST00792,COMP002,Omni Mobility Group #792,South Korea,Incheon,Medical
CUST00793,COMP007,Pinnacle Medical Corp #793,Germany,Stuttgart,Consumer Goods
CUST00794,COMP001,Matrix Energy Corp #794,Japan,Nagoya,Industrial
CUST00795,COMP003,Integrated Assembly Inc #795,South Korea,Incheon,Medical
CUST00796,COMP001,Horizon Technologies #796,United Kingdom,Birmingham,Electronics
CUST00797,COMP006,Matrix Assembly Inc #797,Taiwan,Taipei,Medical
CUST00798,COMP002,Omni Medical Corp #798,Japan,Nagoya,Industrial
CUST00799,COMP006,Core Technologies #799,South Korea,Incheon,Consumer Goods
CUST00800,COMP006,Synergy Robotics #800,China,Suzhou,Automotive
CUST00801,COMP005,Vertex Systems #801,United Kingdom,Birmingham,Industrial
CUST00802,COMP001,Vertex Medical Corp #802,Taiwan,Hsinchu,Industrial
CUST00803,COMP005,Genesis Industries #803,India,Bengaluru,Industrial
CUST00804,COMP003,Pinnacle Assembly Inc #804,China,Shenzhen,Electronics
CUST00805,COMP009,Matrix Engineering #805,Japan,Tokyo,Consumer Goods
CUST00806,COMP001,Matrix Assembly Inc #806,China,Suzhou,Medical
CUST00807,COMP008,Paramount Mobility Group #807,Germany,Munich,Industrial
CUST00808,COMP005,Omni Motors #808,Japan,Osaka,Automotive
CUST00809,COMP006,Kinetix Robotics #809,Vietnam,Hai Phong,Medical
CUST00810,COMP001,Vanguard Medical Corp #810,Mexico,Querétaro,Automotive
CUST00811,COMP002,Titanium Technologies #811,China,Shenzhen,Automotive
CUST00812,COMP008,Matrix Energy Corp #812,Japan,Osaka,Medical
CUST00813,COMP004,Sterling Motors #813,United Kingdom,Birmingham,Consumer Goods
CUST00814,COMP007,Beacon Motors #814,Germany,Stuttgart,Consumer Goods
CUST00815,COMP003,Titanium Solutions #815,Germany,Stuttgart,Medical
CUST00816,COMP007,Omni Logistics #816,India,Pune,Electronics
CUST00817,COMP006,Omni Assembly Inc #817,United States,Chicago,Automotive
CUST00818,COMP008,Matrix Industries #818,China,Ningbo,Industrial
CUST00819,COMP006,Beacon Systems #819,Japan,Tokyo,Electronics
CUST00820,COMP007,Pinnacle Logistics #820,Taiwan,Taipei,Industrial
CUST00821,COMP003,Matrix Motors #821,United States,Dallas,Consumer Goods
CUST00822,COMP003,Future Logistics #822,India,Bengaluru,Electronics
CUST00823,COMP001,Horizon Industries #823,Taiwan,Taipei,Electronics
CUST00824,COMP001,Integrated Mobility Group #824,China,Suzhou,Medical
CUST00825,COMP005,Vertex Engineering #825,South Korea,Incheon,Automotive
CUST00826,COMP009,Paramount Logistics #826,Japan,Osaka,Automotive
CUST00827,COMP002,Sterling Assembly Inc #827,Taiwan,Hsinchu,Consumer Goods
CUST00828,COMP004,Sterling Assembly Inc #828,Germany,Dortmund,Consumer Goods
CUST00829,COMP008,Sterling Logistics #829,United Kingdom,Birmingham,Automotive
CUST00830,COMP009,Integrated Energy Corp #830,Japan,Osaka,Electronics
CUST00831,COMP007,Dynamic Robotics #831,Germany,Munich,Automotive
CUST00832,COMP006,Titanium Mobility Group #832,Vietnam,Hai Phong,Medical
CUST00833,COMP005,Paramount Energy Corp #833,South Korea,Incheon,Automotive
CUST00834,COMP007,Vanguard Logistics #834,India,Bengaluru,Consumer Goods
CUST00835,COMP004,Horizon Logistics #835,Germany,Munich,Electronics
CUST00836,COMP002,Genesis Engineering #836,Mexico,Querétaro,Consumer Goods
CUST00837,COMP001,Matrix Motors #837,Germany,Stuttgart,Consumer Goods
CUST00838,COMP003,Synergy Mobility Group #838,Taiwan,Taipei,Industrial
CUST00839,COMP008,Integrated Engineering #839,United Kingdom,Birmingham,Automotive
CUST00840,COMP003,Paramount Systems #840,Germany,Dortmund,Automotive
CUST00841,COMP009,Core Logistics #841,Canada,Hamilton,Electronics
CUST00842,COMP005,Vertex Automation Ltd #842,United States,Dallas,Medical
CUST00843,COMP010,Synergy Robotics #843,Taiwan,Hsinchu,Industrial
CUST00844,COMP006,Paramount Solutions #844,China,Ningbo,Medical
CUST00845,COMP010,Vanguard Industries #845,China,Shenzhen,Electronics
CUST00846,COMP007,Matrix Systems #846,Germany,Stuttgart,Medical
CUST00847,COMP002,Titanium Motors #847,Japan,Osaka,Industrial
CUST00848,COMP006,Kinetix Mobility Group #848,Japan,Nagoya,Automotive
CUST00849,COMP008,Sterling Assembly Inc #849,China,Shenzhen,Consumer Goods
CUST00850,COMP003,Future Motors #850,United States,Detroit,Electronics
CUST00851,COMP003,Dynamic Industries #851,Germany,Munich,Electronics
CUST00852,COMP008,Synergy Assembly Inc #852,China,Suzhou,Industrial
CUST00853,COMP004,Future Automation Ltd #853,Japan,Tokyo,Industrial
CUST00854,COMP002,Matrix Automation Ltd #854,Germany,Dortmund,Automotive
CUST00855,COMP002,Synergy Medical Corp #855,Germany,Munich,Consumer Goods
CUST00856,COMP003,Matrix Engineering #856,United States,Chicago,Consumer Goods
CUST00857,COMP010,Future Mobility Group #857,United States,Detroit,Medical
CUST00858,COMP008,Genesis Automation Ltd #858,Japan,Nagoya,Electronics
CUST00859,COMP001,Pinnacle Mobility Group #859,United States,Dallas,Medical
CUST00860,COMP004,Synergy Motors #860,United States,Dallas,Automotive
CUST00861,COMP010,Pinnacle Motors #861,United Kingdom,Birmingham,Industrial
CUST00862,COMP007,Horizon Motors #862,Taiwan,Taipei,Electronics
CUST00863,COMP001,Dynamic Robotics #863,Taiwan,Taipei,Medical
CUST00864,COMP007,Core Engineering #864,China,Suzhou,Industrial
CUST00865,COMP002,Vertex Logistics #865,Mexico,Querétaro,Consumer Goods
CUST00866,COMP006,Future Solutions #866,United Kingdom,Birmingham,Electronics
CUST00867,COMP003,Matrix Engineering #867,Canada,Hamilton,Consumer Goods
CUST00868,COMP004,Omni Mobility Group #868,India,Pune,Automotive
CUST00869,COMP003,Sterling Engineering #869,Japan,Tokyo,Electronics
CUST00870,COMP005,Integrated Energy Corp #870,Mexico,Querétaro,Consumer Goods
CUST00871,COMP001,Kinetix Engineering #871,China,Ningbo,Consumer Goods
CUST00872,COMP007,Paramount Solutions #872,South Korea,Seoul,Medical
CUST00873,COMP006,Dynamic Logistics #873,Vietnam,Hai Phong,Industrial
CUST00874,COMP010,Omni Energy Corp #874,Vietnam,Hai Phong,Automotive
CUST00875,COMP005,Genesis Logistics #875,United States,Dallas,Electronics
CUST00876,COMP005,Sterling Automation Ltd #876,Japan,Osaka,Industrial
CUST00877,COMP008,Integrated Robotics #877,Canada,Hamilton,Automotive
CUST00878,COMP002,Vanguard Motors #878,Mexico,Monterrey,Industrial
CUST00879,COMP008,Core Automation Ltd #879,Germany,Stuttgart,Consumer Goods
CUST00880,COMP003,Titanium Industries #880,Japan,Tokyo,Industrial
CUST00881,COMP005,Dynamic Technologies #881,South Korea,Incheon,Industrial
CUST00882,COMP009,Dynamic Energy Corp #882,China,Shenzhen,Medical
CUST00883,COMP010,Dynamic Technologies #883,Taiwan,Taipei,Automotive
CUST00884,COMP005,Omni Systems #884,India,Bengaluru,Industrial
CUST00885,COMP008,Titanium Robotics #885,Vietnam,Hai Phong,Automotive
CUST00886,COMP005,Titanium Assembly Inc #886,Canada,Hamilton,Automotive
CUST00887,COMP008,Synergy Logistics #887,Japan,Tokyo,Consumer Goods
CUST00888,COMP002,Integrated Logistics #888,Mexico,Querétaro,Electronics
CUST00889,COMP008,Vanguard Engineering #889,Taiwan,Hsinchu,Medical
CUST00890,COMP002,Titanium Logistics #890,India,Pune,Industrial
CUST00891,COMP006,Integrated Medical Corp #891,India,Bengaluru,Electronics
CUST00892,COMP006,Pinnacle Logistics #892,South Korea,Incheon,Electronics
CUST00893,COMP001,Genesis Engineering #893,South Korea,Incheon,Medical
CUST00894,COMP004,Horizon Robotics #894,United Kingdom,Birmingham,Medical
CUST00895,COMP009,Vertex Logistics #895,India,Pune,Consumer Goods
CUST00896,COMP004,Integrated Assembly Inc #896,Mexico,Querétaro,Medical
CUST00897,COMP003,Horizon Mobility Group #897,South Korea,Seoul,Industrial
CUST00898,COMP004,Pinnacle Robotics #898,United States,Dallas,Consumer Goods
CUST00899,COMP004,Core Industries #899,Mexico,Monterrey,Consumer Goods
CUST00900,COMP002,Beacon Mobility Group #900,Japan,Tokyo,Industrial
CUST00901,COMP001,Matrix Logistics #901,India,Pune,Consumer Goods
CUST00902,COMP005,Core Automation Ltd #902,Taiwan,Taipei,Industrial
CUST00903,COMP001,Paramount Motors #903,China,Suzhou,Consumer Goods
CUST00904,COMP002,Paramount Systems #904,United Kingdom,Birmingham,Automotive
CUST00905,COMP005,Genesis Industries #905,South Korea,Incheon,Consumer Goods
CUST00906,COMP006,Vanguard Engineering #906,India,Bengaluru,Medical
CUST00907,COMP003,Synergy Solutions #907,Canada,Hamilton,Medical
CUST00908,COMP003,Matrix Mobility Group #908,Germany,Dortmund,Industrial
CUST00909,COMP004,Beacon Systems #909,Taiwan,Hsinchu,Industrial
CUST00910,COMP006,Genesis Medical Corp #910,United States,Dallas,Industrial
CUST00911,COMP010,Matrix Medical Corp #911,Japan,Tokyo,Automotive
CUST00912,COMP002,Dynamic Technologies #912,China,Suzhou,Electronics
CUST00913,COMP004,Core Technologies #913,Taiwan,Taipei,Industrial
CUST00914,COMP005,Sterling Engineering #914,United States,Chicago,Automotive
CUST00915,COMP003,Titanium Industries #915,United States,Dallas,Consumer Goods
CUST00916,COMP009,Beacon Technologies #916,Mexico,Querétaro,Automotive
CUST00917,COMP004,Synergy Industries #917,United States,Detroit,Industrial
CUST00918,COMP010,Global Motors #918,Mexico,Querétaro,Consumer Goods
CUST00919,COMP009,Global Motors #919,Vietnam,Hai Phong,Electronics
CUST00920,COMP003,Titanium Mobility Group #920,United States,Detroit,Electronics
CUST00921,COMP005,Synergy Engineering #921,South Korea,Seoul,Medical
CUST00922,COMP007,Matrix Motors #922,United Kingdom,Birmingham,Medical
CUST00923,COMP009,Future Mobility Group #923,Mexico,Querétaro,Electronics
CUST00924,COMP009,Omni Assembly Inc #924,Canada,Hamilton,Medical
CUST00925,COMP008,Dynamic Motors #925,United Kingdom,Birmingham,Automotive
CUST00926,COMP001,Kinetix Solutions #926,Japan,Osaka,Industrial
CUST00927,COMP005,Genesis Industries #927,China,Shenzhen,Consumer Goods
CUST00928,COMP006,Vertex Mobility Group #928,Germany,Stuttgart,Electronics
CUST00929,COMP002,Future Medical Corp #929,Taiwan,Taipei,Electronics
CUST00930,COMP001,Pinnacle Industries #930,Taiwan,Taipei,Electronics
CUST00931,COMP005,Future Assembly Inc #931,Japan,Nagoya,Medical
CUST00932,COMP007,Global Solutions #932,United States,Detroit,Medical
CUST00933,COMP008,Sterling Assembly Inc #933,Taiwan,Hsinchu,Industrial
CUST00934,COMP001,Future Automation Ltd #934,United States,Dallas,Industrial
CUST00935,COMP009,Omni Industries #935,Germany,Stuttgart,Automotive
CUST00936,COMP010,Integrated Engineering #936,Taiwan,Taipei,Medical
CUST00937,COMP003,Vertex Medical Corp #937,China,Shenzhen,Industrial
CUST00938,COMP004,Omni Systems #938,China,Suzhou,Consumer Goods
CUST00939,COMP006,Paramount Medical Corp #939,United States,Chicago,Electronics
CUST00940,COMP007,Dynamic Engineering #940,China,Shenzhen,Automotive
CUST00941,COMP006,Beacon Logistics #941,China,Suzhou,Automotive
CUST00942,COMP008,Omni Industries #942,Mexico,Querétaro,Consumer Goods
CUST00943,COMP005,Future Robotics #943,Germany,Munich,Consumer Goods
CUST00944,COMP009,Genesis Assembly Inc #944,Mexico,Monterrey,Consumer Goods
CUST00945,COMP009,Vertex Systems #945,United States,Chicago,Medical
CUST00946,COMP006,Omni Energy Corp #946,China,Shenzhen,Industrial
CUST00947,COMP005,Future Motors #947,Taiwan,Taipei,Electronics
CUST00948,COMP004,Genesis Systems #948,Japan,Nagoya,Automotive
CUST00949,COMP007,Global Automation Ltd #949,South Korea,Incheon,Automotive
CUST00950,COMP008,Omni Solutions #950,Japan,Nagoya,Electronics
CUST00951,COMP001,Horizon Automation Ltd #951,India,Bengaluru,Industrial
CUST00952,COMP001,Omni Automation Ltd #952,India,Pune,Industrial
CUST00953,COMP001,Matrix Robotics #953,India,Pune,Electronics
CUST00954,COMP010,Matrix Solutions #954,Mexico,Querétaro,Consumer Goods
CUST00955,COMP002,Horizon Technologies #955,Mexico,Monterrey,Industrial
CUST00956,COMP010,Pinnacle Medical Corp #956,India,Pune,Automotive
CUST00957,COMP006,Integrated Industries #957,Taiwan,Hsinchu,Consumer Goods
CUST00958,COMP008,Beacon Technologies #958,India,Bengaluru,Automotive
CUST00959,COMP005,Pinnacle Engineering #959,Taiwan,Hsinchu,Medical
CUST00960,COMP002,Integrated Motors #960,United Kingdom,Birmingham,Consumer Goods
CUST00961,COMP009,Matrix Solutions #961,Vietnam,Hai Phong,Industrial
CUST00962,COMP002,Sterling Mobility Group #962,China,Suzhou,Consumer Goods
CUST00963,COMP010,Omni Industries #963,Vietnam,Hai Phong,Automotive
CUST00964,COMP004,Matrix Automation Ltd #964,Vietnam,Hai Phong,Automotive
CUST00965,COMP002,Vanguard Energy Corp #965,Mexico,Monterrey,Industrial
CUST00966,COMP001,Dynamic Mobility Group #966,South Korea,Seoul,Medical
CUST00967,COMP004,Global Motors #967,India,Pune,Consumer Goods
CUST00968,COMP005,Kinetix Engineering #968,India,Bengaluru,Consumer Goods
CUST00969,COMP002,Dynamic Systems #969,Taiwan,Taipei,Consumer Goods
CUST00970,COMP003,Beacon Technologies #970,Germany,Munich,Medical
CUST00971,COMP007,Kinetix Solutions #971,Japan,Nagoya,Automotive
CUST00972,COMP007,Sterling Logistics #972,South Korea,Incheon,Industrial
CUST00973,COMP007,Vanguard Engineering #973,South Korea,Incheon,Consumer Goods
CUST00974,COMP006,Genesis Logistics #974,United Kingdom,Birmingham,Medical
CUST00975,COMP002,Vanguard Technologies #975,Japan,Osaka,Medical
CUST00976,COMP002,Pinnacle Systems #976,China,Suzhou,Consumer Goods
CUST00977,COMP006,Paramount Industries #977,Taiwan,Hsinchu,Automotive
CUST00978,COMP008,Pinnacle Assembly Inc #978,Mexico,Monterrey,Medical
CUST00979,COMP005,Kinetix Energy Corp #979,Germany,Dortmund,Industrial
CUST00980,COMP007,Global Technologies #980,Japan,Tokyo,Electronics
CUST00981,COMP006,Synergy Motors #981,Germany,Stuttgart,Automotive
CUST00982,COMP001,Omni Automation Ltd #982,Mexico,Querétaro,Consumer Goods
CUST00983,COMP004,Pinnacle Engineering #983,Japan,Nagoya,Consumer Goods
CUST00984,COMP002,Integrated Systems #984,United States,Detroit,Automotive
CUST00985,COMP002,Titanium Motors #985,United States,Dallas,Medical
CUST00986,COMP005,Matrix Technologies #986,Canada,Hamilton,Consumer Goods
CUST00987,COMP002,Sterling Automation Ltd #987,South Korea,Seoul,Consumer Goods
CUST00988,COMP007,Pinnacle Robotics #988,Japan,Nagoya,Electronics
CUST00989,COMP004,Beacon Motors #989,Germany,Dortmund,Automotive
CUST00990,COMP003,Integrated Medical Corp #990,Canada,Hamilton,Consumer Goods
CUST00991,COMP003,Integrated Engineering #991,South Korea,Seoul,Automotive
CUST00992,COMP009,Vertex Mobility Group #992,South Korea,Seoul,Automotive
CUST00993,COMP010,Omni Solutions #993,Mexico,Monterrey,Industrial
CUST00994,COMP008,Integrated Mobility Group #994,Japan,Tokyo,Medical
CUST00995,COMP005,Omni Medical Corp #995,Japan,Nagoya,Electronics
CUST00996,COMP005,Matrix Motors #996,Germany,Dortmund,Medical
CUST00997,COMP010,Pinnacle Automation Ltd #997,Taiwan,Taipei,Industrial
CUST00998,COMP007,Vanguard Assembly Inc #998,India,Pune,Electronics
CUST00999,COMP001,Kinetix Engineering #999,Canada,Hamilton,Electronics
CUST01000,COMP010,Matrix Industries #1000,Germany,Munich,Electronics
